Ensembl.gene.ID	Ensembl.transcript.ID	RefSeq.mRNA.ID	Gene.name	UCSC.ID
ENSG00000150760	ENST00000280333	NM_001380	DOCK1	uc001ljt.4
ENSG00000154493	ENST00000284694	NM_001004298	C10orf90	uc001ljq.4
ENSG00000154493	ENST00000284694	NM_001350921	C10orf90	uc001ljq.4
ENSG00000154493	ENST00000284694	NM_001350922	C10orf90	uc001ljq.4
ENSG00000148848	ENST00000368676	NM_021641	ADAM12	uc001ljm.5
ENSG00000148848	ENST00000368676	NM_001288974	ADAM12	uc001ljm.5
ENSG00000148848	ENST00000368676	NM_001288975	ADAM12	uc001ljm.5
ENSG00000148848	ENST00000368679	NM_003474	ADAM12	uc001ljk.4
ENSG00000148848	ENST00000368679	NM_001288973	ADAM12	uc001ljk.4
ENSG00000203780	ENST00000368693	NM_145235	FANK1	uc001ljh.5
ENSG00000203780	ENST00000368693	NM_001350939	FANK1	uc001ljh.5
ENSG00000089876	ENST00000284690	NM_018180	DHX32	uc001ljf.1
ENSG00000107949	ENST00000368759	NM_016567	BCCIP	uc001ljd.5
ENSG00000107949	ENST00000299130	NM_078469	BCCIP	uc001ljc.5
ENSG00000107949	ENST00000278100	NM_078468	BCCIP	uc001ljb.5
ENSG00000188690	ENST00000368797	NM_000375	UROS	uc001lix.5
ENSG00000188690	ENST00000368797	NM_001324038	UROS	uc001lix.5
ENSG00000188690	ENST00000649536	NM_001324037	UROS	uc001lix.5
ENSG00000188690	ENST00000650587	NM_001324036	UROS	uc001liw.5
ENSG00000154485	ENST00000368808	NM_147191	MMP21	uc001liu.5
ENSG00000107938	ENST00000356792	NM_001202438	EDRF1	uc001liq.2
ENSG00000107938	ENST00000337623	NM_015608	EDRF1	uc001lio.2
ENSG00000175018	ENST00000368821	NM_001128202	TEX36	uc001lik.4
ENSG00000175018	ENST00000532135	NM_001318133	TEX36	uc001lij.4
ENSG00000175029	ENST00000411419	NM_001083914	CTBP2	uc001lih.5
ENSG00000175029	ENST00000494626	NM_001321014	CTBP2	uc001lif.5
ENSG00000175029	ENST00000494626	NM_001290214	CTBP2	uc001lif.5
ENSG00000175029	ENST00000309035	NM_022802	CTBP2	uc001lie.5
ENSG00000019995	ENST00000359653	NM_017580	ZRANB1	uc001lic.4
ENSG00000165660	ENST00000298492	NM_032182	ABRAXAS2	uc001lib.4
ENSG00000203791	ENST00000368836	NM_001304467	EEF1AKMT2	uc001lhy.2
ENSG00000203791	ENST00000368836	NM_001304468	EEF1AKMT2	uc001lhy.2
ENSG00000203791	ENST00000368836	NM_212554	EEF1AKMT2	uc001lhy.2
ENSG00000189319	ENST00000337318	NM_014661	FAM53B	uc001lhv.2
ENSG00000107902	ENST00000368839	NM_001318331	LHPP	uc001lht.3
ENSG00000107902	ENST00000368839	NM_001167880	LHPP	uc001lht.3
ENSG00000107902	ENST00000368842	NM_022126	LHPP	uc001lhs.3
ENSG00000065154	ENST00000539214	NM_001322974	OAT	uc001lhr.3
ENSG00000065154	ENST00000539214	NM_001171814	OAT	uc001lhr.3
ENSG00000065154	ENST00000368845	NM_001322970	OAT	uc001lhp.4
ENSG00000065154	ENST00000368845	NM_001322968	OAT	uc001lhp.4
ENSG00000065154	ENST00000368845	NM_001322967	OAT	uc001lhp.4
ENSG00000065154	ENST00000368845	NM_001322966	OAT	uc001lhp.4
ENSG00000065154	ENST00000368845	NM_001322969	OAT	uc001lhp.4
ENSG00000065154	ENST00000368845	NM_000274	OAT	uc001lhp.4
ENSG00000065154	ENST00000368845	NM_001322971	OAT	uc001lhp.4
ENSG00000065154	ENST00000368845	NM_001322965	OAT	uc001lhp.4
ENSG00000182022	ENST00000435907	NM_001270764	CHST15	uc001lhn.4
ENSG00000182022	ENST00000346248	NM_015892	CHST15	uc001lhm.5
ENSG00000121898	ENST00000241305	NM_198148	CPXM2	uc001lhk.2
ENSG00000154478	ENST00000284674	NM_153442	GPR26	uc001lhh.4
ENSG00000154473	ENST00000368865	NM_004725	BUB3	uc001lhe.3
ENSG00000154473	ENST00000368858	NM_001007793	BUB3	uc001lhd.3
ENSG00000188816	ENST00000339992	NM_005519	HMX2	uc001lhc.1
ENSG00000196177	ENST00000358776	NM_001609	ACADSB	uc001lhb.4
ENSG00000179988	ENST00000368887	NM_153336	PSTK	uc001lgy.2
ENSG00000119965	ENST00000481909	NM_024942	C10orf88	uc001lgw.3
ENSG00000203795	ENST00000368894	NM_001029888	FAM24A	uc001lgv.3
ENSG00000213185	ENST00000368898	NM_152644	FAM24B	uc001lgt.4
ENSG00000183559	ENST00000329446	NM_001010912	C10orf120	uc001lgn.3
ENSG00000166033	ENST00000368984	NM_002775	HTRA1	uc001lgj.2
ENSG00000254636	ENST00000528446	NM_001099667	ARMS2	uc001lgi.4
ENSG00000138152	ENST00000260723	NM_144587	BTBD16	uc001lgc.2
ENSG00000138152	ENST00000260723	NM_001318189	BTBD16	uc001lgc.2
ENSG00000138162	ENST00000360561	NM_206860	TACC2	uc001lga.4
ENSG00000138162	ENST00000260733	NM_006997	TACC2	uc001lfz.4
ENSG00000138162	ENST00000369001	NM_001291879	TACC2	uc001lfx.3
ENSG00000138162	ENST00000513429	NM_206861	TACC2	uc001lfw.4
ENSG00000138162	ENST00000369005	NM_206862	TACC2	uc001lfv.4
ENSG00000107672	ENST00000369023	NM_017615	NSMCE4A	uc001lfs.4
ENSG00000107672	ENST00000369023	NM_001167865	NSMCE4A	uc001lfs.4
ENSG00000107669	ENST00000224652	NM_001001976	ATE1	uc001lfq.4
ENSG00000107669	ENST00000369043	NM_007041	ATE1	uc001lfp.5
ENSG00000203805	ENST00000398250	NM_001318167	PLPP4	uc001lev.1
ENSG00000203805	ENST00000398250	NM_001030059	PLPP4	uc001lev.1
ENSG00000107651	ENST00000369075	NM_007190	SEC23IP	uc001leu.3
ENSG00000197771	ENST00000360003	NM_024834	MCMBP	uc001ler.4
ENSG00000197771	ENST00000369077	NM_001256378	MCMBP	uc001leq.3
ENSG00000197771	ENST00000369077	NM_001256379	MCMBP	uc001leq.3
ENSG00000198825	ENST00000650409	NM_001243194	INPP5F	uc001lep.4
ENSG00000198825	ENST00000361976	NM_014937	INPP5F	uc001leo.4
ENSG00000151929	ENST00000369085	NM_004281	BAG3	uc001lem.4
ENSG00000151923	ENST00000369093	NM_001323968	TIAL1	uc001lej.2
ENSG00000151923	ENST00000369093	NM_001323970	TIAL1	uc001lej.2
ENSG00000151923	ENST00000369093	NM_001323965	TIAL1	uc001lej.2
ENSG00000151923	ENST00000369093	NM_001033925	TIAL1	uc001lej.2
ENSG00000151923	ENST00000369093	NM_001323964	TIAL1	uc001lej.2
ENSG00000151923	ENST00000369093	NM_001323967	TIAL1	uc001lej.2
ENSG00000151923	ENST00000436547	NM_001323969	TIAL1	uc001lei.2
ENSG00000151923	ENST00000436547	NM_003252	TIAL1	uc001lei.2
ENSG00000148908	ENST00000369103	NM_001005339	RGS10	uc001leg.4
ENSG00000148908	ENST00000392865	NM_002925	RGS10	uc001lef.4
ENSG00000198873	ENST00000392870	NM_005308	GRK5	uc001led.4
ENSG00000165672	ENST00000298510	NM_006793	PRDX3	uc001lec.5
ENSG00000165672	ENST00000298510	NM_001302272	PRDX3	uc001lec.5
ENSG00000183605	ENST00000355697	NM_213649	SFXN4	uc001leb.4
ENSG00000119979	ENST00000361432	NM_207009	FAM45A	uc001ldw.5
ENSG00000119979	ENST00000361432	NM_001303112	FAM45A	uc001ldw.5
ENSG00000119979	ENST00000361432	NM_001303111	FAM45A	uc001ldw.5
ENSG00000119979	ENST00000648560	NM_001303113	FAM45A	uc001ldw.5
ENSG00000107581	ENST00000369144	NM_003750	EIF3A	uc001ldu.4
ENSG00000151893	ENST00000369151	NM_153810	CACUL1	uc001lds.2
ENSG00000119973	ENST00000239032	NM_004248	PRLHR	uc001ldp.2
ENSG00000165669	ENST00000369183	NM_022063	FAM204A	uc001ldo.3
ENSG00000107560	ENST00000355624	NM_014904	RAB11FIP2	uc001ldj.2
ENSG00000170370	ENST00000442245	NM_001165924	EMX2	uc001ldi.5
ENSG00000170370	ENST00000553456	NM_004098	EMX2	uc001ldh.5
ENSG00000165650	ENST00000334464	NM_173791	PDZD8	uc001lde.2
ENSG00000165646	ENST00000298472	NM_003054	SLC18A2	uc001ldd.3
ENSG00000148704	ENST00000277905	NM_199131	VAX1	uc001ldb.1
ENSG00000187164	ENST00000615301	NM_018330	SHTN1	uc001lcz.6
ENSG00000165868	ENST00000369209	NM_025015	HSPA12A	uc001lct.3
ENSG00000165868	ENST00000635765	NM_001330164	HSPA12A	uc001lct.3
ENSG00000165863	ENST00000369210	NM_144661	C10orf82	uc001lcr.3
ENSG00000187021	ENST00000528052	NM_001303135	PNLIPRP1	uc001lcp.3
ENSG00000187021	ENST00000358834	NM_006229	PNLIPRP1	uc001lco.2
ENSG00000175535	ENST00000369221	NM_000936	PNLIP	uc001lcm.4
ENSG00000203837	ENST00000369230	NM_001011709	PNLIPRP3	uc001lcl.5
ENSG00000182645	ENST00000333254	NM_198515	CCDC172	uc001lck.3
ENSG00000151892	ENST00000355422	NM_001348098	GFRA1	uc001lcj.4
ENSG00000151892	ENST00000355422	NM_005264	GFRA1	uc001lcj.4
ENSG00000151892	ENST00000369236	NM_145793	GFRA1	uc001lci.4
ENSG00000151892	ENST00000369236	NM_001348096	GFRA1	uc001lci.4
ENSG00000151892	ENST00000369236	NM_001348099	GFRA1	uc001lci.4
ENSG00000107518	ENST00000355044	NM_207303	ATRNL1	uc001lcg.4
ENSG00000165832	ENST00000298746	NM_139169	TRUB1	uc001lcd.4
ENSG00000151553	ENST00000369250	NM_001135051	FAM160B1	uc001lcc.4
ENSG00000151553	ENST00000369248	NM_020940	FAM160B1	uc001lcb.4
ENSG00000169129	ENST00000369271	NM_001351068	AFAP1L2	uc001lbo.5
ENSG00000169129	ENST00000369271	NM_001351064	AFAP1L2	uc001lbo.5
ENSG00000169129	ENST00000369271	NM_001351071	AFAP1L2	uc001lbo.5
ENSG00000169129	ENST00000369271	NM_001351072	AFAP1L2	uc001lbo.5
ENSG00000169129	ENST00000369271	NM_001351070	AFAP1L2	uc001lbo.5
ENSG00000169129	ENST00000369271	NM_001351073	AFAP1L2	uc001lbo.5
ENSG00000169129	ENST00000369271	NM_001351078	AFAP1L2	uc001lbo.5
ENSG00000169129	ENST00000369271	NM_001351079	AFAP1L2	uc001lbo.5
ENSG00000169129	ENST00000369271	NM_001351066	AFAP1L2	uc001lbo.5
ENSG00000169129	ENST00000369271	NM_032550	AFAP1L2	uc001lbo.5
ENSG00000169129	ENST00000369271	NM_001351074	AFAP1L2	uc001lbo.5
ENSG00000169129	ENST00000369271	NM_001351076	AFAP1L2	uc001lbo.5
ENSG00000169129	ENST00000304129	NM_001351067	AFAP1L2	uc001lbn.5
ENSG00000169129	ENST00000304129	NM_001287824	AFAP1L2	uc001lbn.5
ENSG00000169129	ENST00000304129	NM_001351065	AFAP1L2	uc001lbn.5
ENSG00000169129	ENST00000304129	NM_001351077	AFAP1L2	uc001lbn.5
ENSG00000169129	ENST00000304129	NM_001351080	AFAP1L2	uc001lbn.5
ENSG00000169129	ENST00000304129	NM_001001936	AFAP1L2	uc001lbn.5
ENSG00000169129	ENST00000304129	NM_001351069	AFAP1L2	uc001lbn.5
ENSG00000169129	ENST00000304129	NM_001351075	AFAP1L2	uc001lbn.5
ENSG00000165816	ENST00000392982	NM_001320804	VWA2	uc001lbl.3
ENSG00000165816	ENST00000392982	NM_001272046	VWA2	uc001lbl.3
ENSG00000095627	ENST00000251864	NM_198795	TDRD1	uc001lbg.1
ENSG00000165813	ENST00000369285	NM_153249	CCDC186	uc001lbd.4
ENSG00000165813	ENST00000369287	NM_018017	CCDC186	uc001lbb.2
ENSG00000165813	ENST00000648613	NM_001321829	CCDC186	uc001lbb.2
ENSG00000043591	ENST00000369295	NM_000684	ADRB1	uc001lba.4
ENSG00000196865	ENST00000369301	NM_198514	NHLRC2	uc001lax.3
ENSG00000198924	ENST00000361384	NM_014881	DCLRE1A	uc001law.4
ENSG00000148735	ENST00000369310	NM_182601	PLEKHS1	uc001lat.3
ENSG00000148735	ENST00000619563	NM_001193435	PLEKHS1	uc001las.3
ENSG00000148735	ENST00000361048	NM_024889	PLEKHS1	uc001lar.3
ENSG00000165806	ENST00000369318	NM_001227	CASP7	uc001laq.5
ENSG00000165806	ENST00000345633	NM_033339	CASP7	uc001lap.5
ENSG00000165806	ENST00000621345	NM_001267056	CASP7	uc001lan.5
ENSG00000165806	ENST00000621345	NM_001320911	CASP7	uc001lan.5
ENSG00000165806	ENST00000369331	NM_033340	CASP7	uc001lam.5
ENSG00000197893	ENST00000369358	NM_001261463	NRAP	uc001lal.5
ENSG00000197893	ENST00000360478	NM_006175	NRAP	uc001lak.5
ENSG00000197893	ENST00000359988	NM_198060	NRAP	uc001laj.5
ENSG00000197893	ENST00000359988	NM_001322945	NRAP	uc001laj.5
ENSG00000148702	ENST00000351270	NM_004132	HABP2	uc001lai.5
ENSG00000148737	ENST00000545257	NM_001198525	TCF7L2	uc001lah.4
ENSG00000148737	ENST00000355717	NM_001146286	TCF7L2	uc001lag.5
ENSG00000148737	ENST00000355717	NM_001146283	TCF7L2	uc001lag.5
ENSG00000148737	ENST00000536810	NM_001146285	TCF7L2	uc001laf.5
ENSG00000148737	ENST00000627217	NM_001146274	TCF7L2	uc001lae.5
ENSG00000148737	ENST00000369397	NM_030756	TCF7L2	uc001lac.5
ENSG00000151532	ENST00000393077	NM_145206	VTI1A	uc001kzz.5
ENSG00000151532	ENST00000393077	NM_001318205	VTI1A	uc001kzz.5
ENSG00000151532	ENST00000393077	NM_001318203	VTI1A	uc001kzz.5
ENSG00000023041	ENST00000369404	NM_001303134	ZDHHC6	uc001kzw.4
ENSG00000023041	ENST00000369404	NM_001351086	ZDHHC6	uc001kzw.4
ENSG00000023041	ENST00000369405	NM_001351084	ZDHHC6	uc001kzv.3
ENSG00000023041	ENST00000369405	NM_022494	ZDHHC6	uc001kzv.3
ENSG00000023041	ENST00000369405	NM_001351085	ZDHHC6	uc001kzv.3
ENSG00000023041	ENST00000369405	NM_001351083	ZDHHC6	uc001kzv.3
ENSG00000023041	ENST00000369405	NM_001351082	ZDHHC6	uc001kzv.3
ENSG00000197142	ENST00000356116	NM_016234	ACSL5	uc001kzu.4
ENSG00000197142	ENST00000393081	NM_203380	ACSL5	uc001kzt.4
ENSG00000197142	ENST00000354655	NM_203379	ACSL5	uc001kzs.4
ENSG00000119913	ENST00000369422	NM_058222	TECTB	uc001kzr.3
ENSG00000119927	ENST00000348367	NM_001244949	GPAM	uc001kzp.4
ENSG00000119927	ENST00000348367	NM_020918	GPAM	uc001kzp.4
ENSG00000150594	ENST00000280155	NM_000681	ADRA2A	uc001kzo.4
ENSG00000108061	ENST00000265277	NM_001269039	SHOC2	uc001kzn.4
ENSG00000108061	ENST00000369452	NM_007373	SHOC2	uc001kzl.5
ENSG00000108061	ENST00000369452	NM_001324337	SHOC2	uc001kzl.5
ENSG00000108061	ENST00000369452	NM_001324336	SHOC2	uc001kzl.5
ENSG00000214413	ENST00000423273	NM_001195307	BBIP1	uc001kzk.4
ENSG00000214413	ENST00000448814	NM_001195305	BBIP1	uc001kzj.4
ENSG00000214413	ENST00000454061	NM_001195304	BBIP1	uc001kzi.4
ENSG00000150593	ENST00000280154	NM_001199492	PDCD4	uc001kzh.4
ENSG00000150593	ENST00000280154	NM_014456	PDCD4	uc001kzh.4
ENSG00000150593	ENST00000393104	NM_145341	PDCD4	uc001kzg.4
ENSG00000203867	ENST00000369519	NM_001134363	RBM20	uc001kzf.2
ENSG00000108055	ENST00000361804	NM_005445	SMC3	uc001kze.4
ENSG00000138166	ENST00000369583	NM_004419	DUSP5	uc001kzd.4
ENSG00000119953	ENST00000369603	NM_005871	SMNDC1	uc001kzc.5
ENSG00000119950	ENST00000239007	NM_005962	MXI1	uc001kza.4
ENSG00000119950	ENST00000361248	NM_001008541	MXI1	uc001kyz.4
ENSG00000119950	ENST00000332674	NM_130439	MXI1	uc001kyy.3
ENSG00000148700	ENST00000277900	NM_001121	ADD3	uc001kyw.4
ENSG00000148700	ENST00000356080	NM_016824	ADD3	uc001kyv.4
ENSG00000148700	ENST00000356080	NM_001320594	ADD3	uc001kyv.4
ENSG00000148700	ENST00000356080	NM_001320593	ADD3	uc001kyv.4
ENSG00000148700	ENST00000356080	NM_001320592	ADD3	uc001kyv.4
ENSG00000148700	ENST00000356080	NM_001320591	ADD3	uc001kyv.4
ENSG00000148700	ENST00000360162	NM_019903	ADD3	uc001kys.5
ENSG00000108039	ENST00000369683	NM_001324131	XPNPEP1	uc001kyq.3
ENSG00000108039	ENST00000369683	NM_001324134	XPNPEP1	uc001kyq.3
ENSG00000108039	ENST00000369683	NM_001324128	XPNPEP1	uc001kyq.3
ENSG00000108039	ENST00000502935	NM_001324136	XPNPEP1	uc001kyp.2
ENSG00000108039	ENST00000502935	NM_001324133	XPNPEP1	uc001kyp.2
ENSG00000108039	ENST00000502935	NM_020383	XPNPEP1	uc001kyp.2
ENSG00000108039	ENST00000502935	NM_001324135	XPNPEP1	uc001kyp.2
ENSG00000108039	ENST00000502935	NM_001324132	XPNPEP1	uc001kyp.2
ENSG00000108018	ENST00000263054	NM_001206571	SORCS1	uc001kym.4
ENSG00000108018	ENST00000263054	NM_001206569	SORCS1	uc001kym.4
ENSG00000108018	ENST00000263054	NM_001206572	SORCS1	uc001kym.4
ENSG00000108018	ENST00000263054	NM_001013031	SORCS1	uc001kym.4
ENSG00000108018	ENST00000263054	NM_052918	SORCS1	uc001kym.4
ENSG00000108018	ENST00000263054	NM_001206570	SORCS1	uc001kym.4
ENSG00000156395	ENST00000369701	NM_014978	SORCS3	uc001kyi.1
ENSG00000120051	ENST00000369704	NM_001008723	CFAP58	uc001kyh.3
ENSG00000148841	ENST00000337478	NM_001272013	ITPRIP	uc001kyg.5
ENSG00000148841	ENST00000278071	NM_033397	ITPRIP	uc001kyf.5
ENSG00000148841	ENST00000358187	NM_001272012	ITPRIP	uc001kye.5
ENSG00000065621	ENST00000369707	NM_001191015	GSTO2	uc001kyc.4
ENSG00000065621	ENST00000369707	NM_001191014	GSTO2	uc001kyc.4
ENSG00000065621	ENST00000338595	NM_183239	GSTO2	uc001kyb.4
ENSG00000148834	ENST00000369713	NM_004832	GSTO1	uc001kya.4
ENSG00000197748	ENST00000357060	NM_025145	CFAP43	uc001kxw.3
ENSG00000156384	ENST00000369727	NM_001002759	SFR1	uc001kxu.4
ENSG00000156384	ENST00000369729	NM_145247	SFR1	uc001kxs.3
ENSG00000065618	ENST00000648076	NM_000494	COL17A1	uc001kxr.4
ENSG00000065613	ENST00000335753	NM_001304743	SLK	uc001kxp.2
ENSG00000065613	ENST00000369755	NM_014720	SLK	uc001kxo.2
ENSG00000107960	ENST00000224950	NM_024928	STN1	uc001kxm.4
ENSG00000107957	ENST00000355946	NM_014631	SH3PXD2A	uc001kxj.2
ENSG00000107954	ENST00000369780	NM_004210	NEURL1	uc001kxh.4
ENSG00000183128	ENST00000369783	NM_001129742	CALHM3	uc001kxg.4
ENSG00000185933	ENST00000329905	NM_001001412	CALHM1	uc001kxe.3
ENSG00000138172	ENST00000260743	NM_015916	CALHM2	uc001kxa.4
ENSG00000148843	ENST00000369797	NM_014976	PDCD11	uc001kwy.2
ENSG00000173915	ENST00000309579	NM_001206426	ATP5MD	uc001kwx.4
ENSG00000173915	ENST00000337003	NM_032747	ATP5MD	uc001kww.4
ENSG00000148835	ENST00000369839	NM_139052	TAF5	uc001kwv.5
ENSG00000148835	ENST00000369839	NM_006951	TAF5	uc001kwv.5
ENSG00000156374	ENST00000337211	NM_032154	PCGF6	uc001kwu.4
ENSG00000156374	ENST00000369847	NM_001011663	PCGF6	uc001kwt.3
ENSG00000148798	ENST00000369849	NM_032727	INA	uc001kws.3
ENSG00000076685	ENST00000343289	NM_001351175	NT5C2	uc001kwq.4
ENSG00000076685	ENST00000343289	NM_001351172	NT5C2	uc001kwq.4
ENSG00000076685	ENST00000343289	NM_001351169	NT5C2	uc001kwq.4
ENSG00000076685	ENST00000343289	NM_001351187	NT5C2	uc001kwq.4
ENSG00000076685	ENST00000343289	NM_001351178	NT5C2	uc001kwq.4
ENSG00000076685	ENST00000343289	NM_001351197	NT5C2	uc001kwq.4
ENSG00000076685	ENST00000343289	NM_001351171	NT5C2	uc001kwq.4
ENSG00000076685	ENST00000343289	NM_012229	NT5C2	uc001kwq.4
ENSG00000076685	ENST00000343289	NM_001351186	NT5C2	uc001kwq.4
ENSG00000076685	ENST00000343289	NM_001351196	NT5C2	uc001kwq.4
ENSG00000076685	ENST00000343289	NM_001351182	NT5C2	uc001kwq.4
ENSG00000076685	ENST00000343289	NM_001351195	NT5C2	uc001kwq.4
ENSG00000076685	ENST00000343289	NM_001351177	NT5C2	uc001kwq.4
ENSG00000076685	ENST00000343289	NM_001351170	NT5C2	uc001kwq.4
ENSG00000076685	ENST00000343289	NM_001351185	NT5C2	uc001kwq.4
ENSG00000076685	ENST00000343289	NM_001351184	NT5C2	uc001kwq.4
ENSG00000076685	ENST00000343289	NM_001134373	NT5C2	uc001kwq.4
ENSG00000076685	ENST00000343289	NM_001351188	NT5C2	uc001kwq.4
ENSG00000076685	ENST00000343289	NM_001351176	NT5C2	uc001kwq.4
ENSG00000076685	ENST00000343289	NM_001351180	NT5C2	uc001kwq.4
ENSG00000076685	ENST00000343289	NM_001351194	NT5C2	uc001kwq.4
ENSG00000076685	ENST00000343289	NM_001351183	NT5C2	uc001kwq.4
ENSG00000076685	ENST00000343289	NM_001351181	NT5C2	uc001kwq.4
ENSG00000148842	ENST00000433628	NM_199076	CNNM2	uc001kwn.4
ENSG00000148842	ENST00000369878	NM_017649	CNNM2	uc001kwm.4
ENSG00000148842	ENST00000369875	NM_199077	CNNM2	uc001kwl.4
ENSG00000214435	ENST00000369880	NM_020682	AS3MT	uc001kwk.4
ENSG00000166275	ENST00000339834	NM_144591	BORCS7	uc001kwi.3
ENSG00000166275	ENST00000339834	NM_001136200	BORCS7	uc001kwi.3
ENSG00000148795	ENST00000369887	NM_000102	CYP17A1	uc001kwg.3
ENSG00000166272	ENST00000448841	NM_001083913	WBP1L	uc001kwf.5
ENSG00000166272	ENST00000369889	NM_017787	WBP1L	uc001kwe.5
ENSG00000156398	ENST00000369893	NM_178858	SFXN2	uc001kwb.3
ENSG00000156398	ENST00000369893	NM_001350989	SFXN2	uc001kwb.3
ENSG00000138175	ENST00000260746	NM_004311	ARL3	uc001kwa.4
ENSG00000171206	ENST00000643721	NM_001345950	TRIM8	uc001kvz.3
ENSG00000171206	ENST00000643721	NM_030912	TRIM8	uc001kvz.3
ENSG00000107882	ENST00000369902	NM_016169	SUFU	uc001kvy.3
ENSG00000107882	ENST00000369899	NM_001178133	SUFU	uc001kvx.4
ENSG00000138107	ENST00000369905	NM_005736	ACTR1A	uc001kvv.4
ENSG00000138111	ENST00000238936	NM_024789	MFSD13A	uc001kvt.4
ENSG00000107874	ENST00000369937	NM_024040	CUEDC2	uc001kvn.3
ENSG00000107872	ENST00000224862	NM_024326	FBXL15	uc001kvk.2
ENSG00000059915	ENST00000611678	NM_001270966	PSD	uc001kvh.2
ENSG00000059915	ENST00000020673	NM_002779	PSD	uc001kvg.3
ENSG00000077150	ENST00000189444	NM_002502	NFKB2	uc001kvd.6
ENSG00000077150	ENST00000189444	NM_001261403	NFKB2	uc001kvd.6
ENSG00000077150	ENST00000369966	NM_001322934	NFKB2	uc001kvb.6
ENSG00000077150	ENST00000369966	NM_001077494	NFKB2	uc001kvb.6
ENSG00000077150	ENST00000369966	NM_001322935	NFKB2	uc001kvb.6
ENSG00000077150	ENST00000428099	NM_001288724	NFKB2	uc001kva.4
ENSG00000107862	ENST00000369983	NM_001199379	GBF1	uc001kux.3
ENSG00000107862	ENST00000369983	NM_004193	GBF1	uc001kux.3
ENSG00000107862	ENST00000369983	NM_001199378	GBF1	uc001kux.3
ENSG00000107859	ENST00000370002	NM_005029	PITX3	uc001kuu.2
ENSG00000119915	ENST00000370005	NM_152310	ELOVL3	uc001kut.5
ENSG00000166197	ENST00000488254	NM_001284389	NOLC1	uc001kuq.4
ENSG00000166197	ENST00000405356	NM_001284388	NOLC1	uc001kup.3
ENSG00000166197	ENST00000605788	NM_004741	NOLC1	uc001kuo.4
ENSG00000148840	ENST00000278070	NM_001288728	PPRC1	uc001kum.5
ENSG00000148840	ENST00000278070	NM_015062	PPRC1	uc001kum.5
ENSG00000198728	ENST00000361198	NM_003893	LDB1	uc001kuk.6
ENSG00000166189	ENST00000299238	NM_024747	HPS6	uc001kuj.4
ENSG00000120049	ENST00000343195	NM_173195	KCNIP2	uc001kuf.4
ENSG00000120049	ENST00000358038	NM_173192	KCNIP2	uc001kue.4
ENSG00000120049	ENST00000353068	NM_173193	KCNIP2	uc001kud.4
ENSG00000120049	ENST00000461105	NM_014591	KCNIP2	uc001kuc.4
ENSG00000120049	ENST00000356640	NM_173191	KCNIP2	uc001kub.4
ENSG00000120049	ENST00000348850	NM_173194	KCNIP2	uc001ktz.4
ENSG00000198408	ENST00000361464	NM_012215	OGA	uc001ktv.3
ENSG00000107833	ENST00000370110	NM_006993	NPM3	uc001ktt.3
ENSG00000107831	ENST00000346714	NM_033165	FGF8	uc001kts.3
ENSG00000107831	ENST00000347978	NM_006119	FGF8	uc001ktr.3
ENSG00000107831	ENST00000320185	NM_033163	FGF8	uc001ktq.3
ENSG00000107831	ENST00000344255	NM_033164	FGF8	uc001ktp.3
ENSG00000107829	ENST00000331272	NM_022039	FBXW4	uc001kto.4
ENSG00000107829	ENST00000331272	NM_001323541	FBXW4	uc001kto.4
ENSG00000166171	ENST00000370151	NM_001329743	DPCD	uc001ktn.4
ENSG00000166171	ENST00000370151	NM_015448	DPCD	uc001ktn.4
ENSG00000166171	ENST00000370151	NM_001329745	DPCD	uc001ktn.4
ENSG00000166171	ENST00000370151	NM_001329742	DPCD	uc001ktn.4
ENSG00000166169	ENST00000370162	NM_001174084	POLL	uc001kti.3
ENSG00000166169	ENST00000370162	NM_013274	POLL	uc001kti.3
ENSG00000166167	ENST00000393441	NM_001256856	BTRC	uc001ktc.5
ENSG00000166167	ENST00000408038	NM_003939	BTRC	uc001ktb.5
ENSG00000166167	ENST00000370187	NM_033637	BTRC	uc001kta.5
ENSG00000138136	ENST00000370193	NM_006562	LBX1	uc001ksx.4
ENSG00000107807	ENST00000370196	NM_005521	TLX1	uc001ksw.4
ENSG00000107821	ENST00000370200	NM_030929	KAZALD1	uc001ksr.4
ENSG00000107821	ENST00000370200	NM_001319303	KAZALD1	uc001ksr.4
ENSG00000186862	ENST00000370215	NM_001351044	PDZD7	uc001kso.3
ENSG00000186862	ENST00000370215	NM_024895	PDZD7	uc001kso.3
ENSG00000107816	ENST00000370220	NM_001318100	LZTS2	uc001ksk.3
ENSG00000107816	ENST00000370223	NM_001318101	LZTS2	uc001ksj.4
ENSG00000107816	ENST00000370223	NM_001318099	LZTS2	uc001ksj.4
ENSG00000107816	ENST00000370223	NM_032429	LZTS2	uc001ksj.4
ENSG00000107815	ENST00000476766	NM_001163814	TWNK	uc001ksg.3
ENSG00000107815	ENST00000370228	NM_001163812	TWNK	uc001ksg.3
ENSG00000107815	ENST00000311916	NM_021830	TWNK	uc001ksf.3
ENSG00000107815	ENST00000473656	NM_001163813	TWNK	uc001ksf.3
ENSG00000055950	ENST00000318364	NM_032112	MRPL43	uc001ksd.2
ENSG00000055950	ENST00000370234	NM_001308396	MRPL43	uc001ksc.4
ENSG00000055950	ENST00000299179	NM_176793	MRPL43	uc001ksb.2
ENSG00000055950	ENST00000342071	NM_176794	MRPL43	uc001ksa.1
